auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,8.5,"Look: Dark colour but with reflections of red fire, amber and very elegant. The head stays well and is solid and of good aspect.

Nose: Surprising, an explosion of different spices. Fermentation and yeast are almost absent. 
But cinnamon, cloves and warm oriental spices, these all clearly point to the time of year for drinking this type of beer.

In the mouth: If the impression is lively and rich, in the mouth the spices are present. Everything the nose can smell is present in the mouth. Tasting is best in the cold seasons with a series of strong cheeses, Maroille, Herve, ... spicy stews, could also be tried with a lamb, prune and cinnamon tagine.",0,https://untappd.akamaized.net/site/beer_logos/beer-AbbayedeStMartinCuveedeNoel_12431.jpeg,,St Martin Abbey Christmas,brasserie-de-brunehaut-st-martin-abbey-christmas,Winter Ale,12431,171,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasseriedeBrunehaut_171.jpeg,Brasserie de Brunehaut,brasserie-de-brunehaut,Micro Brewery,http://www.facebook.com/pages/Brunehaut-Brewery/63148381207,Brunehaut_Beer,http://www.brunehaut.com,Belgium,Brunehaut,Hainaut,50.5112,3.38917,"Thu, 02 Dec 2010 14:35:46 +0000",0,1,,,,691,3.35601,,5,834,769,0,,,,,,,5.0,"[{'beer': {'bid': 1366094, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AbbayedeStMartinCuveedeNoel_12431.jpeg', 'beer_slug': 'brasserie-de-brunehaut-st-martin-abbey-christmas-2015', 'beer_name': 'St Martin Abbey Christmas (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1415590, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AbbayedeStMartinCuveedeNoel_12431.jpeg', 'beer_slug': 'brasserie-de-brunehaut-st-martin-abbey-christmas-2013', 'beer_name': 'St Martin Abbey Christmas (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1429067, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AbbayedeStMartinCuveedeNoel_12431.jpeg', 'beer_slug': 'brasserie-de-brunehaut-st-martin-abbey-christmas-2009', 'beer_name': 'St Martin Abbey Christmas (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1723951, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AbbayedeStMartinCuveedeNoel_12431.jpeg', 'beer_slug': 'brasserie-de-brunehaut-st-martin-abbey-christmas-1986', 'beer_name': 'St Martin Abbey Christmas (1986)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1871186, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AbbayedeStMartinCuveedeNoel_12431.jpeg', 'beer_slug': 'brasserie-de-brunehaut-st-martin-abbey-christmas-2011', 'beer_name': 'St Martin Abbey Christmas (2011)', 'is_vintage': 1, 'is_variant': 0}}]",3.4465,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Harvest Ale 2010,the-back-forty-homebrewery-harvest-ale-2010,Other,12432,3353,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,The Back Forty Homebrewery,the-back-forty-homebrewery,Home Brewery,,,,United States,,,0.0,0.0,"Thu, 02 Dec 2010 14:37:28 +0000",1,1,,,,0,0.0,,0,4,2,0,,,,,,,0.0,[],3.786,False
0,11.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Decadence (2005),alesmith-brewing-company-decadence-2005,Old Ale,12433,2471,https://untappd.akamaized.net/site/brewery_logos/brewery-2471_6bfa2.jpeg,AleSmith Brewing Company,alesmith-brewing-company,Micro Brewery,https://www.facebook.com/AleSmithBrewing,AleSmithBrewing,http://www.AleSmith.com,United States,San Diego,CA,32.8883,-117.15,"Thu, 02 Dec 2010 14:42:29 +0000",0,0,,,,98,4.17092,,0,132,129,0,,7.5,Decadence 2012 (Small Beer),alesmith-brewing-company-decadence-2012-small-beer,320376.0,91.0,,,3.77711,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Sinner Winter Warmer,homebrew-sinner-winter-warmer,Winter Warmer,12434,1775,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Homebrew,homebrew,Home Brewery,,,,Other,,,0.0,0.0,"Thu, 02 Dec 2010 14:47:00 +0000",1,1,,,,0,0.0,,0,0,0,0,,,,,,,0.0,[],3.786,False
0,4.7,"Helga is a Munich-style dry lager ? malty, full bodied and well rounded, by name and taste. Helga is a beer that is easy to drink, but still has a level of complexity that will keep the keen beer lover interested. Helga may also refer to a complex woman from Munich, but that really is another story.

Helga was inspired by the Munich ?Oktoberfest? lagers ? also known as Helles lagers.

Helga pours to a golden amber hue, slightly deeper than mainstream lagers and is capped with a densely packed white head.",0,https://untappd.akamaized.net/site/beer_logos/beer-_12435_sm_87902b2ce6abe48b21d979389e172b.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_12435_hd_7e9288763c9bbdb204d282255aa8e2.jpeg,Big Helga,matilda-bay-brewing-company-cub-big-helga,Lager - Helles,12435,835,https://untappd.akamaized.net/site/brewery_logos/brewery-MatildaBayBrewingCompanyCUB_835.jpeg,Matilda Bay Brewing Company,matilda-bay-brewing-company,Micro Brewery,https://www.facebook.com/MatildaBayBrewingCo,matildabaybeer,http://www.matildabay.com.au,Australia,Port Melbourne,VIC,-37.8285,144.937,"Thu, 02 Dec 2010 14:47:12 +0000",0,1,,,,602,3.09759,,1,983,707,0,,,,,,,0.0,[],3.28404,False
0,7.5,"Originally conceived along the lines of a Belgian Dubbel, Hell Hath No Fury? Ale morphed during development into something entirely different. Brewed with Belgian abbey-style yeast, Hell Hath No Fury ? Ale is more akin to a roasty stout, offering warm, roasted notes of coffee & dark chocolate with fruity & clove-like aromas.",8,https://untappd.akamaized.net/site/beer_logos/beer-HellHathNoFuryAle_4142.jpeg,,Hell Hath No Fury... Ale,bell-s-brewery-inc-hell-hath-no-fury-ale,Belgian Dubbel,4142,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4142.0,"Thu, 01 Jan 1970 00:00:00 +0000",12436.0,15452,3.73715,,19,20678,17514,0,,,,,,,5.0,"[{'beer': {'bid': 31308, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-31308_9cd2f_sm.jpeg', 'beer_slug': 'bell-s-brewery-bourbon-barrel-aged-hell-hath-no-fury-ale', 'beer_name': 'Bourbon Barrel Aged Hell Hath No Fury ... Ale', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1308355, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-hell-hath-no-fury-ale-2015', 'beer_name': 'Hell Hath No Fury... Ale (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1380709, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-hell-hath-no-fury-2010', 'beer_name': 'Hell Hath No Fury (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1380711, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-hell-hath-no-fury-2011', 'beer_name': 'Hell Hath No Fury (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1380712, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-hell-hath-no-fury-2012', 'beer_name': 'Hell Hath No Fury (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.73548,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Big pineapple,homebrews-big-pineapple,Other,12437,1775,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Homebrew,homebrew,Home Brewery,,,,Other,,,0.0,0.0,"Thu, 02 Dec 2010 14:53:37 +0000",1,1,,,,1,0.0,,0,12,3,0,,,,,,,0.0,[],2.524,False
0,8.75,"4 Elf is holiday cheer in liquid form. Spicy aromas like cinnamon and clove give this dark brown winter warmer a proper holiday welcome. Balanced between malt, hops, and spice at 8.75% ABV this beer goes great with all holiday foods?from sweet snacks to the roast beast.",36,https://untappd.akamaized.net/site/beer_logos/beer-12438_b0685_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-12438_bbe3c_hd.jpeg,4 Elf Winter Warmer Ale,dark-horse-brewing-co-4-elf-winter-warmer-ale,Winter Warmer,12438,426,https://untappd.akamaized.net/site/brewery_logos/brewery-DarkHorseBrewingCo_426.jpeg,Dark Horse Brewing Co.,dark-horse-brewing-co,Micro Brewery,http://www.facebook.com/DarkHorseBrewing,DarkHorseBrewCo,http://www.darkhorsebrewery.com,United States,Marshall,MI,42.2667,-84.9641,"Thu, 02 Dec 2010 14:55:59 +0000",0,1,,,,26680,3.62669,,77,35419,29210,0,[],,,,,,,,3.62696,False
0,0.0,A double American Blonde I made. Not bad!,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Two-Timing Blonde,homebrews-two-timing-blonde,Blonde Ale,12439,1775,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Homebrew,homebrew,Home Brewery,,,,Other,,,0.0,0.0,"Thu, 02 Dec 2010 14:56:55 +0000",1,1,,,,0,0.0,,0,1,1,0,,,,,,,0.0,[],3.786,False
0,4.2,"With premium taste at a great value, Old German is perfect for sharing. Kick back and relax at your next get-together with this crisp, refreshing lager.",0,https://untappd.akamaized.net/site/beer_logos/beer-OldGerman_12440.jpeg,,Old German,pittsburgh-brewing-company-old-german,Lager - North American Adjunct,12440,7967,https://untappd.akamaized.net/site/brewery_logos/brewery-PittsburghBrewingCompany_7967.jpeg,Pittsburgh Brewing Company,pittsburgh-brewing-company,Micro Brewery,https://www.facebook.com/PittsburghBrewingCompany,drinkironcity,http://www.pittsburghbrewing.com/,United States,Pittsburgh,PA,40.461,-79.9653,"Thu, 02 Dec 2010 15:03:30 +0000",0,1,,,,3287,2.63995,,80,5813,3859,0,,,,,,,0.0,[],2.72604,False
0,10.0,"This specialty beer is characterized by its deep dark colour, with a creamy, thick head and a full, almost velvety taste with a fruity nose. Brewed annually for the holiday season, the long winter nights are perfect moments to savour this ale with or without friends and to enjoy its unique, complex taste.",0,https://untappd.akamaized.net/site/beer_logos/beer-StBernardusChristmasAle_8121.jpeg,,Christmas Ale,brouwerij-st-bernardus-christmas-ale,Winter Ale,8121,296,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijStBernardus_296.jpeg,Brouwerij St. Bernardus,brouwerij-st-bernardus,Micro Brewery,https://www.facebook.com/St.Bernardus.beer,,http://www.sintbernardus.be,Belgium,Watou,West-Vlaanderen,50.841,2.63944,"Tue, 09 Nov 2010 06:34:43 +0000",0,1,8121.0,"Thu, 01 Jan 1970 00:00:00 +0000",12441.0,48899,3.96814,,208,64325,53973,0,,,,,,,5.0,"[{'beer': {'bid': 278197, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-StBernardusChristmasAle_8121.jpeg', 'beer_slug': 'brouwerij-st-bernardus-christmas-ale-2007', 'beer_name': 'Christmas Ale (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 278429, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-StBernardusChristmasAle_8121.jpeg', 'beer_slug': 'brouwerij-st-bernardus-christmas-ale-2010', 'beer_name': 'Christmas Ale (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 279179, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-StBernardusChristmasAle_8121.jpeg', 'beer_slug': 'brouwerij-st-bernardus-christmas-ale-2012', 'beer_name': 'Christmas Ale (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 281085, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-StBernardusChristmasAle_8121.jpeg', 'beer_slug': 'brouwerij-st-bernardus-christmas-ale-2011', 'beer_name': 'Christmas Ale (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 287015, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-StBernardusChristmasAle_8121.jpeg', 'beer_slug': 'brouwerij-st-bernardus-christmas-ale-2009', 'beer_name': 'Christmas Ale (2009)', 'is_vintage': 1, 'is_variant': 0}}]",3.96617,False
0,11.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-12442_5da42_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-12442_3aae4_hd.jpeg,Czar Brew (2007),sprecher-brewing-company-czar-brew-2007,Stout - Russian Imperial,12442,3953,https://untappd.akamaized.net/site/brewery_logos/brewery-SprecherBrewingCompany_3953.jpeg,Sprecher Brewing Company,sprecher-brewing-company,Micro Brewery,http://www.facebook.com/sprecherbrewing,sprecherbrewery,http://www.sprecherbrewery.com,United States,Glendale,WI,43.1002,-87.9199,"Thu, 02 Dec 2010 15:17:25 +0000",0,0,,,,3,0.0,,0,8,8,0,,11.0,Czar Brew - Russian Imperial Stout Aged In Oak Bourbon Barrels,sprecher-brewing-company-czar-brew-russian-imperial-stout-aged-in-oak-bourbon-barrels,54147.0,41.0,,,3.60141,False
0,7.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Christmas Ale,defiant-brewing-co-christmas-ale,Winter Ale,12443,3356,https://untappd.akamaized.net/site/brewery_logos/brewery-3356_95af8.jpeg,Defiant Brewing Co.,defiant-brewing-co,Micro Brewery,http://www.facebook.com/pages/Defiant-Brewing-Company/84227386894,DefiantBrewing,http://defiantbrewing.com,United States,Pearl River,NY,41.0602,-74.0231,"Thu, 02 Dec 2010 15:28:41 +0000",0,1,,,,1106,3.60307,,1,1580,1334,0,,,,,,,5.0,"[{'beer': {'bid': 519649, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'defiant-brewing-co-christmas-ale-2010', 'beer_name': 'Christmas Ale (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 886386, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'defiant-brewing-co-christmas-ale-2014', 'beer_name': 'Christmas Ale (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 916516, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'defiant-brewing-co-christmas-ale-2012', 'beer_name': 'Christmas Ale (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 916521, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'defiant-brewing-co-christmas-ale-2013', 'beer_name': 'Christmas Ale (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1317755, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'defiant-brewing-co-christmas-ale-2015', 'beer_name': 'Christmas Ale (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.61334,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Wild Rice Peach Wheat IPA,homebrews-wild-rice-peach-wheat-ipa,Fruit Beer,12444,1775,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Homebrew,homebrew,Home Brewery,,,,Other,,,0.0,0.0,"Thu, 02 Dec 2010 15:43:35 +0000",1,1,,,,1,0.0,,0,19,6,0,,,,,,,0.0,[],2.524,False
0,9.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-GrandCru_29356.jpeg,,Grand Cru,southampton-publick-house-grand-cru,Belgian Strong Golden Ale,29356,1170,https://untappd.akamaized.net/site/brewery_logos/brewery-SouthamptonPublickHouse_1170.jpeg,Southampton Publick House,southampton-publick-house,Micro Brewery,https://www.facebook.com/southamptonpublickhouse/,SPH40,http://www.publick.com/,United States,Southampton,NY,40.8903,-72.3927,"Tue, 08 Feb 2011 03:23:07 +0000",0,1,29356.0,"Thu, 01 Jan 1970 00:00:00 +0000",12445.0,745,3.63893,,1,998,912,0,,,,,,,5.0,"[{'beer': {'bid': 457215, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southampton-publick-house-grand-cru-2009', 'beer_name': 'Grand Cru (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 620457, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southampton-publick-house-grand-cru-2003', 'beer_name': 'Grand Cru (2003)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 740721, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southampton-publik-house-grand-cru-2011', 'beer_name': 'Grand Cru (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 923680, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southampton-publick-house-grand-cru-2014', 'beer_name': 'Grand Cru (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1741533, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southampton-publick-house-grand-cru-2010', 'beer_name': 'Grand Cru (2010)', 'is_vintage': 1, 'is_variant': 0}}]",3.64233,False
0,10.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Decadence (2007),alesmith-brewing-company-decadence-2007,Porter - Imperial / Double,12446,2471,https://untappd.akamaized.net/site/brewery_logos/brewery-2471_6bfa2.jpeg,AleSmith Brewing Company,alesmith-brewing-company,Micro Brewery,https://www.facebook.com/AleSmithBrewing,AleSmithBrewing,http://www.AleSmith.com,United States,San Diego,CA,32.8883,-117.15,"Thu, 02 Dec 2010 15:48:25 +0000",0,0,,,,143,4.03497,,0,201,184,0,,7.5,Decadence 2012 (Small Beer),alesmith-brewing-company-decadence-2012-small-beer,320376.0,91.0,,,3.77319,False
0,5.6,,0,https://untappd.akamaized.net/site/beer_logos/beer-_12447_0260848ba2f8be493f5fbd4eb021.jpeg,,Michelob Honey Wheat,anheuser-busch-michelob-honey-wheat,Pale Wheat Ale - American,12447,44,https://untappd.akamaized.net/site/brewery_logos/brewery-44_d96b6.jpeg,Anheuser-Busch,anheuserbusch,Macro Brewery,http://www.facebook.com/AnheuserBusch,AnheuserBusch,http://www.anheuser-busch.com,United States,St. Louis,MO,38.5985,-90.2094,"Thu, 02 Dec 2010 15:51:44 +0000",0,0,,,,51,2.30882,,1,85,80,0,,,,,,,0.0,[],3.45843,False
0,9.9,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Decadence (2006),alesmith-brewing-company-decadence-2006,Strong Ale - American,12449,2471,https://untappd.akamaized.net/site/brewery_logos/brewery-2471_6bfa2.jpeg,AleSmith Brewing Company,alesmith-brewing-company,Micro Brewery,https://www.facebook.com/AleSmithBrewing,AleSmithBrewing,http://www.AleSmith.com,United States,San Diego,CA,32.8883,-117.15,"Thu, 02 Dec 2010 16:11:58 +0000",0,0,,,,49,3.82653,,0,81,71,0,,7.5,Decadence 2012 (Small Beer),alesmith-brewing-company-decadence-2012-small-beer,320376.0,91.0,,,3.67377,False
0,7.5,"Espresso Stout brewed for The Gentleman Scholar Brewing Company by Skyscraper Brewing Company in El Monte, CA",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Requiem Espresso Stout,the-gentleman-scholar-requiem-espresso-stout,Stout - Other,12450,3357,https://untappd.akamaized.net/site/brewery_logos/brewery-TheGentlemanScholarBrewingCompany_3357.jpeg,The Gentleman Scholar,the-gentleman-scholar,Micro Brewery,,,,United States,Los Angeles,CA,34.0424,-118.431,"Thu, 02 Dec 2010 16:18:48 +0000",0,1,,,,30,3.475,,0,62,54,0,,,,,,,0.0,[],3.59499,False
0,11.5,No style listed but this is rated as an Imperial Olde Brune. ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Imperial Olde Brune,kuhnhenn-brewing-company-imperial-olde-brune,Sour - Flanders Oud Bruin,12452,4557,https://untappd.akamaized.net/site/brewery_logos/brewery-KuhnhennBrewingCompany_4557.jpeg,Kuhnhenn Brewing Company,kuhnhenn-brewing-company,Micro Brewery,http://www.facebook.com/KuhnhennBrewingCo,kuhnhennbrew,http://www.kbrewery.com/,United States,Warren,MI,42.5277,-83.0466,"Thu, 02 Dec 2010 16:43:36 +0000",0,1,,,,46,3.8587,,0,73,68,0,,,,,,,2.0,"[{'beer': {'bid': 140206, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'kuhnhenn-brewing-company-olde-brune-2010', 'beer_name': 'Olde Brune (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 726824, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'kuhnhenn-brewing-company-imperial-olde-brune-2009', 'beer_name': 'Imperial Olde Brune (2009)', 'is_vintage': 1, 'is_variant': 0}}]",3.67647,False
0,11.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Decadence (2008),alesmith-brewing-company-decadence-2008,Barleywine - English,12453,2471,https://untappd.akamaized.net/site/brewery_logos/brewery-2471_6bfa2.jpeg,AleSmith Brewing Company,alesmith-brewing-company,Micro Brewery,https://www.facebook.com/AleSmithBrewing,AleSmithBrewing,http://www.AleSmith.com,United States,San Diego,CA,32.8883,-117.15,"Thu, 02 Dec 2010 16:55:09 +0000",0,0,,,,148,3.6875,,0,238,222,0,,7.5,Decadence 2012 (Small Beer),alesmith-brewing-company-decadence-2012-small-beer,320376.0,91.0,,,3.66103,False
0,9.0,Dunkelweizenbock,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Decadence (2009),alesmith-brewing-company-decadence-2009,Weizenbock,12454,2471,https://untappd.akamaized.net/site/brewery_logos/brewery-2471_6bfa2.jpeg,AleSmith Brewing Company,alesmith-brewing-company,Micro Brewery,https://www.facebook.com/AleSmithBrewing,AleSmithBrewing,http://www.AleSmith.com,United States,San Diego,CA,32.8883,-117.15,"Thu, 02 Dec 2010 17:57:47 +0000",0,0,,,,167,3.91467,,1,226,217,0,,7.5,Decadence 2012 (Small Beer),alesmith-brewing-company-decadence-2012-small-beer,320376.0,91.0,,,3.74395,False
0,4.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Nirvana Pale Ale,murray-s-craft-brewing-co-nirvana-pale-ale,Pale Ale - American,12455,2557,https://untappd.akamaized.net/site/brewery_logos/brewery-2557_089d0.jpeg,Murray's Craft Brewing Co,murrays-craft-brewing-co,Micro Brewery,http://www.facebook.com/MurraysCraftBrewingCo,murraysbrewing,http://www.murraysbrewingco.com.au,Australia,Bobs Farm,NSW,-32.7783,151.988,"Thu, 02 Dec 2010 19:23:23 +0000",0,0,,,,74,3.66216,,0,201,119,0,,,,,,,0.0,[],3.65251,False
0,10.0,"Murray's 'Wild Thing' Imperial Stout was inspired by the great stouts favoured by the Russian Imperial Court. A massive, intense drinking experience. The colour is black. Totally black. Impossible to see through even when held up to the light - nothing insipid about this beer.

Aromas of strong dark chocolate, a little fruitiness from the hops and yeast and some rumminess from the alcohol. The flavour is an intense hit of mocha - bitter dark chocolate bordering on coffee. Some malt sweetness but an aggressive hop bitterness.  Massive mouth-fillling malt that almost overwhelms, before the freight train of the bitterness from the hops and the roast acidity kicks in to clean up the palate.",0,https://untappd.akamaized.net/site/beer_logos/beer-WildThing_12456.jpeg,,Wild Thing,murray-s-craft-brewing-co-wild-thing,Stout - American Imperial / Double,12456,2557,https://untappd.akamaized.net/site/brewery_logos/brewery-2557_089d0.jpeg,Murray's Craft Brewing Co,murrays-craft-brewing-co,Micro Brewery,http://www.facebook.com/MurraysCraftBrewingCo,murraysbrewing,http://www.murraysbrewingco.com.au,Australia,Bobs Farm,NSW,-32.7783,151.988,"Thu, 02 Dec 2010 19:38:54 +0000",0,1,,,,1028,4.05107,,1,1567,1198,0,,,,,,,0.0,[],3.95943,False
0,4.1,"American Light Lager brewed with a bend of Hallertau, Strissel, Splat, and other Hop varieties.",0,https://untappd.akamaized.net/site/beer_logos/beer-7054_3f965_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-7054_25d48_hd.jpeg,Michelob Light,anheuser-busch-michelob-light,Lager - American Light,7054,44,https://untappd.akamaized.net/site/brewery_logos/brewery-44_d96b6.jpeg,Anheuser-Busch,anheuserbusch,Macro Brewery,http://www.facebook.com/AnheuserBusch,AnheuserBusch,http://www.anheuser-busch.com,United States,St. Louis,MO,38.5985,-90.2094,"Sun, 31 Oct 2010 13:57:03 +0000",0,1,7054.0,"Tue, 09 Aug 2016 18:58:32 +0000",12457.0,11248,2.32688,,234,20059,14564,0,,,,,,,0.0,[],2.36195,False
0,7.9,"Moo Brew Imperial Stout is built around showcasing the rich dark chocolate obtained through the use of specialty malts. Roast and astringent characteristics are present but relatively restrained and balanced. The palette is carried by a complex matrix of high residual sugar and bitterness elevated to maintain balance, with an active alcohol vector to enhance the delivery of the flavours.",0,https://untappd.akamaized.net/site/beer_logos/beer-_12458_385e389d92aa94c71c9171f86814.jpeg,,Barrel Aged Vintage Stout (2008),moo-brew-barrel-aged-vintage-stout-2008,Stout - American Imperial / Double,12458,4806,https://untappd.akamaized.net/site/brewery_logos/brewery-MooBrewMoorillaEstate_4806.jpeg,Moo Brew,moo-brew,Micro Brewery,http://www.facebook.com/MooBrewBeer,Moo_Brew,http://moobrew.com.au,Australia,Berriedale,TAS,-42.8119,147.259,"Thu, 02 Dec 2010 20:38:09 +0000",0,0,,,,3,0.0,,0,8,8,0,,8.5,Barrel Aged Vintage Stout,moo-brew-barrel-aged-vintage-stout,67433.0,86.0,,,3.54827,False
