auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,9.0,"Big Dick?s is a classic English-style Olde Ale. Sweet and full-bodied malt flavors are complemented by a fragrant but mild hop bitterness. Sweet, bready malt aromas combine with rich flavors of dark fruit, brown sugar, caramel and sweet nuts. Truly a beer for the ages, Big Dick?s Olde Ale matures gracefully in the cellar as fruity, estery flavors and mineral notes emerge while the hop bitterness gradually subsides. Delightful on its own or as a digestif with a hand-rolled cigar, Big Dick?s is a delicious pairing for hearty food and cigars alike.",15,https://untappd.akamaized.net/site/beer_logos/beer-_16272_sm_0771d656d23d1ac42b58f02fb106f5.jpeg,,Big Dick's Olde Ale,arcadia-brewing-company-arcadia-ales-big-dick-s-olde-ale,Old Ale,16272,47,https://untappd.akamaized.net/site/brewery_logos/brewery-47_b355b.jpeg,Arcadia Brewing Company (Arcadia Ales),arcadia-brewing-company-arcadia-ales,Micro Brewery,http://www.facebook.com/arcadiaales,ArcadiaAles,http://www.arcadiaales.com/,United States,Kalamazoo,MI,42.2953,-85.5713,"Thu, 23 Dec 2010 07:55:17 +0000",0,1,16272.0,"Thu, 17 Nov 2011 12:49:41 +0000",5495.0,2134,3.55354,4,2722,2463,0,,,,,,5.0,"[{'beer': {'bid': 35156, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'arcadia-brewing-company-arcadia-ales-pappy-s-whiskey-dick-bourbon-barrel-olde-ale', 'beer_name': ""Pappy's Whiskey Dick Bourbon Barrel Olde Ale"", 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 184229, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'arcadia-brewing-company-arcadia-ales-gold-member', 'beer_name': 'Gold Member', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 294839, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_294839_sm_2356b6ba84b155c14cb24e000d6e6c.jpeg', 'beer_slug': 'arcadia-brewing-company-arcadia-ales-big-dick-s-olde-ale-2007', 'beer_name': ""Big Dick's Olde Ale (2007)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 298000, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_298000_sm_5fd3d03855147afed41fb626efec1b.jpeg', 'beer_slug': 'arcadia-brewing-company-arcadia-ales-big-dick-s-olde-ale-2009', 'beer_name': ""Big Dick's Olde Ale (2009)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 311377, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_311377_sm_c8bd7afdbcab2282fcd8da058b8167.jpeg', 'beer_slug': 'arcadia-brewing-company-arcadia-ales-big-dick-s-olde-ale-2010', 'beer_name': ""Big Dick's Olde Ale (2010)"", 'is_vintage': 1, 'is_variant': 0}}]",3.56573,False
0,7.5,"This bad boy is our American IPA. A big malty backbone of blended English caramel malts and a healthy dose of West Coast hops give this ale a bright and citrusy floral nose. Seven hop additions are the key; we use Amarillo leaf hops in the mash tun, two additions of Perle hops for bittering and three more additions of Amarillo in the boil kettle. For good measure we dry hop it with a final dose of Amarillo leaf hops. Enjoy!",80,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hopnoxxxious IPA,walldorff-brewpub-and-bistro-hopnoxxxious-ipa,IPA - Imperial / Double,5496,1336,https://untappd.akamaized.net/site/brewery_logos/brewery-WalldorffBrewpubandBistro_1336.jpeg,Walldorff Brewpub and Bistro,walldorff-brewpub-and-bistro,Brew Pub,http://www.facebook.com/walldorff,thewalldorff,http://www.walldorffbrewpub.com/,United States,Hastings,MI,42.6489,-85.2874,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,836,3.77931,5,1305,926,0,,,,,,0.0,[],3.74484,False
0,4.2,Great entry level craft beer or crossover from domestic beers. Made with all malted barley and a bit of wheat with just enough Noble German hops to balance. Welcome to ?Real Beer?! 2008 World Expo Of Beer Silver Medal Winner.,17,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Bistro Blonde,walldorff-brewpub-and-bistro-bistro-blonde,Cream Ale,5497,1336,https://untappd.akamaized.net/site/brewery_logos/brewery-WalldorffBrewpubandBistro_1336.jpeg,Walldorff Brewpub and Bistro,walldorff-brewpub-and-bistro,Brew Pub,http://www.facebook.com/walldorff,thewalldorff,http://www.walldorffbrewpub.com/,United States,Hastings,MI,42.6489,-85.2874,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,319,3.23824,0,390,352,0,,,,,,0.0,[],3.43965,False
0,5.8,Original Dark Lager is brewed according to J.C. Jacobsen's original recipe. The colour is chestnut. It has a Hersbrucker hiop aroma while the floor malted Munich malt adds a caramel character. The carbonisation is gentle and the hop bitterness is soft. Enjoy at 6-8C.,0,https://untappd.akamaized.net/site/beer_logos/beer-_5498_2d1cae5e2b0048475632a3df29ef.jpeg,,Dark Lager,jacobsen-dark-lager,Lager - Euro Dark,5498,11805,https://untappd.akamaized.net/site/brewery_logos/brewery-Jacobsen_11805_6b22a.jpeg,Jacobsen,jacobsen,Micro Brewery,https://www.facebook.com/jacobsenbryg,,http://www.jacobsenbeer.com/,Denmark,,799 K?benhavn V,55.6648,12.5297,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,2195,3.39214,73,2773,2459,0,,,,,,0.0,[],3.42379,False
0,5.2,"This nitro charged stout is black as night with a creamy dense head. Brewed with malted barley, black and roasted malts for a complex and rich toasty flavor. A generous addition of hops gives balance with the sweet roasted malt notes.",40,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,State Street Oatmeal Stout,walldorff-brewpub-and-bistro-state-street-oatmeal-stout,Stout - Oatmeal,5499,1336,https://untappd.akamaized.net/site/brewery_logos/brewery-WalldorffBrewpubandBistro_1336.jpeg,Walldorff Brewpub and Bistro,walldorff-brewpub-and-bistro,Brew Pub,http://www.facebook.com/walldorff,thewalldorff,http://www.walldorffbrewpub.com/,United States,Hastings,MI,42.6489,-85.2874,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,313,3.62939,0,396,345,0,,,,,,0.0,[],3.63964,False
0,6.5,"This local favorite gets its big malt flavor from a combination of Munich, Pale, Honey and Flaked Rye Malts. An addition of honey gives Bee Sting a slightly sweet and smooth finish with just a hint of hops.",15,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Bee Sting Honey Rye,walldorff-brewpub-and-bistro-bee-sting-honey-rye,Rye Beer,5500,1336,https://untappd.akamaized.net/site/brewery_logos/brewery-WalldorffBrewpubandBistro_1336.jpeg,Walldorff Brewpub and Bistro,walldorff-brewpub-and-bistro,Brew Pub,http://www.facebook.com/walldorff,thewalldorff,http://www.walldorffbrewpub.com/,United States,Hastings,MI,42.6489,-85.2874,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,715,3.72028,9,1063,793,0,,,,,,0.0,[],3.69947,False
0,4.9,Our finest session ale... this Amber is a great expression of balance in beer. Nice malt characters and perfect hopping make this a very drinkable ale. Our best offering for a ?session? with friends or family. It also pairs well with most of the fare on our menu. Caramel and Munich malts with a touch of roasted barley finished with just the right amount of Perle and Willamette hops.,25,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Amber Waves,walldorff-brewpub-and-bistro-amber-waves,Red Ale - American Amber / Red,5501,1336,https://untappd.akamaized.net/site/brewery_logos/brewery-WalldorffBrewpubandBistro_1336.jpeg,Walldorff Brewpub and Bistro,walldorff-brewpub-and-bistro,Brew Pub,http://www.facebook.com/walldorff,thewalldorff,http://www.walldorffbrewpub.com/,United States,Hastings,MI,42.6489,-85.2874,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,356,3.40028,1,439,389,0,,,,,,0.0,[],3.51603,False
0,5.0,A mild pleasant ale with lingering hoppy notes.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Padawan Pale Ale,walldorff-brewpub-and-bistro-padawan-pale-ale,Pale Ale - American,5502,1336,https://untappd.akamaized.net/site/brewery_logos/brewery-WalldorffBrewpubandBistro_1336.jpeg,Walldorff Brewpub and Bistro,walldorff-brewpub-and-bistro,Brew Pub,http://www.facebook.com/walldorff,thewalldorff,http://www.walldorffbrewpub.com/,United States,Hastings,MI,42.6489,-85.2874,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1,0.0,0,4,4,0,,,,,,0.0,[],3.57953,False
0,6.7,"Pearl Street Porter was brewed to commemorate Boulder?s 150th Anniversary.  This beer is dark and roasty, yet light on the palate.  Chocolatey aroma, subtle hops. Available seasonally Sept-Mar.",23,https://untappd.akamaized.net/site/beer_logos/beer-_5503_sm_738b6e97b68a25429428eca21b0f04.jpeg,,Pearl Street Porter,twisted-pine-brewing-company-pearl-street-porter,Porter - Baltic,5503,1297,https://untappd.akamaized.net/site/brewery_logos/brewery-1297_1a439.jpeg,Twisted Pine Brewing Company,twisted-pine-brewing-company,Micro Brewery,http://www.facebook.com/twistedpinebrewing,TwistedPine,http://www.twistedpinebrewing.com,United States,Boulder,CO,40.0201,-105.251,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,296,3.41639,0,390,351,0,,,,,,0.0,[],3.53483,False
0,6.0,"Winner of three GABF medals and two World Beer Cups. It pours jet black with a rich creamy brown head with wonderful roasted coffee and grainy malt aromas.  The earthy, dark chocolate flavors of the espresso showcase the flawless balance of the beer.",30,https://untappd.akamaized.net/site/beer_logos/beer-5504_fa41f_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5504_08968_hd.jpeg,Big Shot Espresso Stout,twisted-pine-brewing-company-big-shot-espresso-stout,Stout - American,5504,1297,https://untappd.akamaized.net/site/brewery_logos/brewery-1297_1a439.jpeg,Twisted Pine Brewing Company,twisted-pine-brewing-company,Micro Brewery,http://www.facebook.com/twistedpinebrewing,TwistedPine,http://www.twistedpinebrewing.com,United States,Boulder,CO,40.0201,-105.251,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,7614,3.73414,16,9643,8540,0,,,,,,0.0,[],3.73092,False
0,5.9,"This is your solution to the same ol' ho hum brown ale you drink all the time. This ale might be dark and intimidating in a glass, yet the first sip proves to be a surprisingly refreshing assault on your taste buds. Complex blends of chocolate and roasted oats complement the essence of bittering hops, and sweet malts.  The balanced combination makes this full flavored ale one to be enjoyed in any occasion.",0,https://untappd.akamaized.net/site/beer_logos/beer-_5506_b54ad00fae055295b913c5734d32.jpeg,,Brown Ale,tailgate-beer-brown-ale,Brown Ale - American,5506,1232,https://untappd.akamaized.net/site/brewery_logos/brewery-1232_e202e.jpeg,TailGate Beer,tailgate-beer,Micro Brewery,https://www.facebook.com/TailGateBeer,tailgatebeer,http://tailgatebeer.com/,United States,Nashville,TN,36.12,-86.9198,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,29,3.59483,2,37,37,0,,,,,,0.0,[],3.64585,False
0,5.0,,44,https://untappd.akamaized.net/site/beer_logos/beer-_5507_96231baef30252907f7492ab8355.jpeg,,IPA,tailgate-beer-ipa,IPA - American,5507,1232,https://untappd.akamaized.net/site/brewery_logos/brewery-1232_e202e.jpeg,TailGate Beer,tailgate-beer,Micro Brewery,https://www.facebook.com/TailGateBeer,tailgatebeer,http://tailgatebeer.com/,United States,Nashville,TN,36.12,-86.9198,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,1181,2.53323,0,1547,1324,0,,,,,,0.0,[],2.76188,False
0,6.6,"Bronze medal award winner -Sweet Stout Category - California State Fair 2008 Commercial Craft Brew Competition
",0,https://untappd.akamaized.net/site/beer_logos/beer-_5508_e5c86fd0dd48b99d93aaa6d4b837.jpeg,,Sweet Stout,tailgate-beer-sweet-stout,Stout - American,5508,1232,https://untappd.akamaized.net/site/brewery_logos/brewery-1232_e202e.jpeg,TailGate Beer,tailgate-beer,Micro Brewery,https://www.facebook.com/TailGateBeer,tailgatebeer,http://tailgatebeer.com/,United States,Nashville,TN,36.12,-86.9198,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,0,0.0,0,5,5,0,,,,,,0.0,[],3.59537,False
0,4.7,,0,https://untappd.akamaized.net/site/beer_logos/beer-_5509_54afe3c6dff68e6430d996d85c63.jpeg,,Light,tailgate-beer-light,Blonde Ale,5509,1232,https://untappd.akamaized.net/site/brewery_logos/brewery-1232_e202e.jpeg,TailGate Beer,tailgate-beer,Micro Brewery,https://www.facebook.com/TailGateBeer,tailgatebeer,http://tailgatebeer.com/,United States,Nashville,TN,36.12,-86.9198,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,2,0.0,0,6,6,0,,,,,,0.0,[],3.56383,False
0,5.0,"TailGate Beer does the German style wheat beer right. Hints of citrus, complemented by sprinkles of spice that makes a German, full flavored brew that is really hard to say right.  Proud of the names ???weizen??? (wheat) base ingredient, TGB draws most of its flavor from the famed grass plant. This Hef is one truly crisp, and refreshing unfiltered ale that garnishes well with a lemon or an orange!   Be sure to impress your friends with your fine tuned palate and sophisticated verbiage next time you belly up to order your TailGate Beer ???HEH-feh-vite-zehn???",0,https://untappd.akamaized.net/site/beer_logos/beer-_5510_1c3219b9a74f6731767a0e392947.jpeg,,Hefeweizen,tailgate-beer-hefeweizen,Hefeweizen,5510,1232,https://untappd.akamaized.net/site/brewery_logos/brewery-1232_e202e.jpeg,TailGate Beer,tailgate-beer,Micro Brewery,https://www.facebook.com/TailGateBeer,tailgatebeer,http://tailgatebeer.com/,United States,Nashville,TN,36.12,-86.9198,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,547,2.53611,1,719,664,0,,,,,,0.0,[],2.93595,False
0,8.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-_22936_f13fc6c184ff80e9faedbb82cfdf.jpeg,,Vintage Ale (2008),fuller-smith-turner-vintage-ale-2008,Old Ale,22936,3296,https://untappd.akamaized.net/site/brewery_logos/brewery-3296_73351.jpeg,"Fuller, Smith & Turner ",fuller-smith-turner,Micro Brewery,https://www.facebook.com/FullersBrewery,Fullers,http://www.fullers.co.uk/,England,London,,51.4881,-0.249709,"Sat, 08 Jan 2011 16:26:10 +0000",0,0,22936.0,"Thu, 01 Jan 1970 00:00:00 +0000",5511.0,841,4.06361,12,1122,1025,0,8.5,Vintage Ale,fuller-smith-and-turner-vintage-ale,86430.0,36.0,,,3.95349,False
0,4.2,"A Supreme Champion Ale of Cornwall as
voted by CAMRA*, and the South West's Favourite cask beer**, Tribute is a popular
favourite with locals and visitors to Cornwall, as well as being a much sought after guest ale throughout the rest of the UK. It is brewed using specially grown Cornish Gold Malt and is a perfect accompaniment to chicken, gammon or fish. The ideal alternative to a fine white wine.",0,https://untappd.akamaized.net/site/beer_logos/beer-TributePremiumCornishAle_5512.jpeg,,Tribute Cornish Pale Ale,st-austell-brewery-tribute-premium-cornish-ale,Pale Ale - English,5512,1186,https://untappd.akamaized.net/site/brewery_logos/brewery-StAustellBrewery_1186.jpeg,St Austell Brewery,st-austell-brewery,Micro Brewery,http://www.facebook.com/staustellbrewery,staustellbrew,http://www.staustellbrewery.co.uk/,England,St. Austell,Cornwall,50.3415,-4.78857,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,19826,3.52,876,38112,21931,0,,,,,,0.0,[],3.52199,False
0,4.5,"In cask (draught) at 4.5%
Bottled at 5.5%

Proper Job is an authentic IPA brewed with Cornish spring water and a single malt made from Cornish grown Maris Otter Pale barley.
First brewed in 2006 as a seasonal beer, Proper Job proved so popular with thirsty customers that it is now a permanent part of the St Austell Brewery portfolio and our second best selling cask ale. 
Hops: Willamette, Chinook and Cascade",0,https://untappd.akamaized.net/site/beer_logos/beer-ProperJob_5513.jpeg,,Proper Job,st-austell-brewery-proper-job,IPA - English,5513,1186,https://untappd.akamaized.net/site/brewery_logos/brewery-StAustellBrewery_1186.jpeg,St Austell Brewery,st-austell-brewery,Micro Brewery,http://www.facebook.com/staustellbrewery,staustellbrew,http://www.staustellbrewery.co.uk/,England,St. Austell,Cornwall,50.3415,-4.78857,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,25908,3.57668,749,41520,27972,0,,,,,,0.0,[],3.57685,False
0,5.0,"St Austell's most legendary ale, HSD is full-bodied strong and Cornish, brimming with a kaleidoscope of flavours. Brewed with plenty of malt and lashings of English Progress and Golding hops, HSD is truly a classic ale of considerable depth and complexity. ??When looking for a beer to accompany a meal, HSD is the real ale alternative to a well-rounded premium red wine and simply superb with steaks and other red meat dishes.",0,https://untappd.akamaized.net/site/beer_logos/beer-HSDHicksSpecialDraught_5514.jpeg,,HSD Hicks Special Draught,st-austell-brewery-hsd-hicks-special-draught,Extra Special / Strong Bitter,5514,1186,https://untappd.akamaized.net/site/brewery_logos/brewery-StAustellBrewery_1186.jpeg,St Austell Brewery,st-austell-brewery,Micro Brewery,http://www.facebook.com/staustellbrewery,staustellbrew,http://www.staustellbrewery.co.uk/,England,St. Austell,Cornwall,50.3415,-4.78857,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1702,3.57065,40,2506,1898,0,,,,,,0.0,[],3.58287,False
0,8.0,"Country of origin:  India 
Beer type:  Lager  
Alcohol content by volume: < 7.5% by volume  
Carbohydrates: - 
Taste:  full bodied malty flavour  
Malts:  Indian malts, 6 row barley  
Hops:  German hop extract (CO2) & Indian hop palate  
Colour:  Golden yellow  
Availability:  India - all seasons, South East Asia, Middle East and Europ 
Fermentation process: Bottom-fermented  
Serving temperature:  7 - 9 ??C  
Packaging:  650 ml and 330 ml Indian standard glass amber bottle ; 500 ml Non returnable bottles ; 500 ml cans and 330 ml cans ( in select markets) 
 
http://www.sabmiller.in/brands_haywards_5000.html",0,https://untappd.akamaized.net/site/beer_logos/beer-5515_91cbe_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5515_bc489_hd.jpeg,Haywards 5000 Super Strong Beer,sabmiller-india-haywards-5000-super-strong-beer,Lager - North American Adjunct,5515,1089,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,SABMiller India,sabmiller-india,Macro Brewery,,,,India,,,0.0,0.0,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,5862,3.04512,105,7385,6726,0,,,,,,0.0,[],3.07517,False
0,5.1,"NOTE: ""Peroni"" Original and ""Peroni Nastro Azzuro"" are two different beers. Ensure you are checking into the correct one.

Peroni Nastro Azzurro is 5.1% in alcohol by volume. The beer was crafted with typical Italian care, and designed with the Mediterranean palate in mind. Roberto is the third generation from the Cavalli family to be master brewers for Birra Peroni, ensuring the high quality and standards of the beer.  Italian passion, attention to detail and craftsmanship are the ingredients that now, and forever, will ensure the superior and authentic Italian taste of Peroni Nastro Azzurro.",0,https://untappd.akamaized.net/site/beer_logos/beer-_7427_2d8bd3b143ec75ccdceb756fff00.jpeg,,Peroni Nastro Azzurro,birra-peroni-peroni-nastro-azzurro,Lager - Euro,7427,1921,https://untappd.akamaized.net/site/brewery_logos/brewery-BirraPeroniSpA_1921.jpeg,Birra Peroni,birra-peroni,Macro Brewery,http://www.facebook.com/birraperoni,Birra_Peroni,www.peroni.it,Italy,Roma,RM,41.9028,12.5991,"Fri, 05 Nov 2010 20:44:17 +0000",0,1,7427.0,"Thu, 01 Jan 1970 00:00:00 +0000",5516.0,151515,3.13922,5015,259708,171415,0,,,,,,0.0,[],3.14025,False
0,8.0,"Haywards Black, India???s first genuine stout beer , is handcrafted from a rich blend of the world famous Caledon valley dark roasted barley malt along with a blend of imported and locally produced pale malts. New Zealand???s super alpha hops give Haywards Black a unique and pleasantly bitter taste with a hop like aroma. The Dark Roasted malt provides a rich dark colouring along with a unique smoky taste and aroma. The Slow brewing process which incorporates specially managed yeast creates the creamy head and the rich smooth taste that stout is so much loved for. http://www.sabmiller.in/brands_haywards_black.html",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Haywards Black,sabmiller-india-haywards-black,Lager - North American Adjunct,5518,1089,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,SABMiller India,sabmiller-india,Macro Brewery,,,,India,,,0.0,0.0,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,14,2.67857,0,21,21,0,,,,,,0.0,[],3.60762,False
0,4.0,"Note: The ABV for this beer varies between 4% ABV in Europe, 4.9% ABV in Australia, and 5% in the US.

First brewed by William and Ralph Foster in Melbourne in 1888.

With its Australian heritage, Foster's truly embodies the Australian ?no worries? attitude to life. It is an easy-drinking lager that is perfectly balanced with moderate vanilla tasting notes and no hard edges or bitter after taste for perfect refreshment.",12,https://untappd.akamaized.net/site/beer_logos/beer-5519_45b43_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5519_6171a_hd.jpeg,Foster's Lager,foster-s-group-foster-s-lager,Lager - Pale,5519,546,https://untappd.akamaized.net/site/brewery_logos/brewery-FostersGroupLimited_546.jpeg,Foster's Group,foster-s-group,Macro Brewery,,,http://www.fosters.com.au/,Australia,Abbotsford,VIC,-37.8093,145.003,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,78702,2.74432,1872,129657,92329,0,,,,,,0.0,[],2.74783,False
0,4.8,"BEER TYPE Indus Pride is a 100% malt beer 
PRODUCT PROPOSITION Made of 100% malt lending it a unique rich flavor 
ALCOHOL CONTENT BY VOLUME 4.8% by volume 
TASTE Rich in flavors with a clean head and foam 
COLOUR Sunrise Yellow 
SERVING TEMPERATURE 7 degree Celsius 
PACKAGING 650 ml glass bottles : 12 bottles per case
330 ml pack : 24 bottles per case 

http://www.sabmiller.in/induspride.html",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Indus Pride,sabmiller-india-indus-pride,Lager - Pale,5521,1089,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,SABMiller India,sabmiller-india,Macro Brewery,,,,India,,,0.0,0.0,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,9,0.0,0,25,18,0,,,,,,0.0,[],3.54564,False
0,5.0,"Royal Challenge Premium Lager is the second largest selling mild beer in India. Royal Challenge is brewed with the choicest 6 malt barley. Its long brew duration provides it with a distinct, smooth taste and rich flavour. It has all the hall marks of a great beer - Color that is golden honey, taste that is smooth and crisp, lace that sticks to the wall of the glass. Royal Challenge Premium Lager is the beer for the discerning who have the confidence to make their choices based on their superior taste and knowledge rather than follow the crowd.http://www.sabmiller.in/brands_royal-challenge.html",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Royal Challenge,sabmiller-india-royal-challenge,Lager - North American Adjunct,5522,1089,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,SABMiller India,sabmiller-india,Macro Brewery,,,,India,,,0.0,0.0,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,92,2.78261,0,131,120,0,,,,,,0.0,[],3.44919,False
0,8.0,"Ever since its launch in 1984, Knock Out has grown from strength to strength to establish itself as one of the largest selling strong beers brands in the country. Today there are millions of consumers in the states of Karnataka, Maharashtra, AP, and some parts of the northern India for whom the brand has come to acquire an iconic status. The popularity of the brand can be gauged by the fact, that despite being available only in limited markets, around 3 lakh bottles of Knock Out Beers are guzzled by the consumers everyday. Now part of SABMiller?s portfolio in India, Knock Out is brewed in modern, state of the art breweries to ensure consistent conformance to the highest international standards. Automated and modern techniques help ensure that the beer is produced under hygienic conditions, free from any external impurities.

http://www.sabmiller.in/brands_knock-out.html",0,https://untappd.akamaized.net/site/beer_logos/beer-_5523_sm_4443b6eeab3b2dea42c495ee2050a0.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_5523_hd_00c0322746788f0c1b34f44063a4c6.jpeg,Knock Out,sabmiller-india-knock-out,Malt Liquor ,5523,1089,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,SABMiller India,sabmiller-india,Macro Brewery,,,,India,,,0.0,0.0,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,180,2.16528,3,222,209,0,,,,,,0.0,[],3.10054,False
0,7.5,"Haywards 2000 H2K is India's only beer with an ABV of 5.5%, whilst the rest of the beers are either less than 5% or greater than 7.5% - 8%Taste:  Rich, smooth and crisp taste Malts:  Indian malts, 6 row barley Hops:  Hop extract from Germany and Indian hops palate Colour:  Gold  Availability:  Parts of India  Fermentation process: Bottom-fermented  Serving temperature:  7 - 9 ??C  Packaging:  650 ml and 330 ml glass bottle and 330 ml cans  http://www.sabmiller.in/brands_haywards_2000.html",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Haywards 2000,sabmiller-india-haywards-2000,Lager - North American Adjunct,5524,1089,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,SABMiller India,sabmiller-india,Macro Brewery,,,,India,,,0.0,0.0,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,78,2.625,1,105,104,0,,,,,,0.0,[],3.44178,False
0,5.5,A well balanced American Amber Ale. Smooth malt character balanced with a healthy dose of Cascade hops aged on oak chips - our most popular beer.,32,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Old Oak Amber Ale,carver-brewing-co-old-oak-amber-ale,Red Ale - American Amber / Red,5525,351,https://untappd.akamaized.net/site/brewery_logos/brewery-351_b80f5.jpeg,Carver Brewing Company,carver-brewing-co,Brew Pub,https://www.facebook.com/pages/Carver-Brewing-Company/44302005221,CarverBrewing,http://www.carverbrewing.com/,United States,Durango,CO,37.2748,-107.88,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,489,3.62832,8,587,551,0,,,,,,0.0,[],3.63699,False
0,5.5,"A light bodied golden ale, low in hop character with a spicy aroma from whole Czech Saaz hops.",20,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Lightner Creek Lager,carver-brewing-co-lightner-creek-lager,Lager - Pale,5526,351,https://untappd.akamaized.net/site/brewery_logos/brewery-351_b80f5.jpeg,Carver Brewing Company,carver-brewing-co,Brew Pub,https://www.facebook.com/pages/Carver-Brewing-Company/44302005221,CarverBrewing,http://www.carverbrewing.com/,United States,Durango,CO,37.2748,-107.88,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,280,3.39107,6,343,323,0,,,,,,0.0,[],3.52664,False
0,0.0,"One of these beers is available all of the time. Our heartiest beers emphasize roasted malts and the generous use of hops. Creamy, smooth and always nitrogenated, these beers are nearly a meal or a dessert in themselves.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Iron Horse Oatmeal Stout,carver-brewing-co-iron-horse-oatmeal-stout,Stout - Oatmeal,5527,351,https://untappd.akamaized.net/site/brewery_logos/brewery-351_b80f5.jpeg,Carver Brewing Company,carver-brewing-co,Brew Pub,https://www.facebook.com/pages/Carver-Brewing-Company/44302005221,CarverBrewing,http://www.carverbrewing.com/,United States,Durango,CO,37.2748,-107.88,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,334,3.72081,1,404,387,0,,,,,,0.0,[],3.68732,False
